tx,timestamp,block,output_amount0,output_amount1,output_liquidity,params
0x739b1c54b25e12717c0e60fae80f3aea220330b4b47f897dd14b99dd8c5ab294,2023-04-10 14:04:09.000 UTC,2.7228172e+07,3182068621792282363,81449391175890810,1619519918419787273504,"{""tokenId"":22860,""amount0Desired"":3182068621792282363,""amount1Desired"":81449391175890810,""amount0Min"":0,""amount1Min"":0,""deadline"":1681136634}"
0x59600251731ff0c5e4903037f80c254886d2c35f44b2c3a3519f864b30adeb9d,2023-04-10 14:04:30.000 UTC,2.7228179e+07,1397748988518529283223,16000000000000000000,723637266428839674296562,"{""tokenId"":22872,""amount0Desired"":1397748988518529283223,""amount1Desired"":16000000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1681136658}"
0x7fa084dcd0d269de4adf99d0786435de3e785322548b5031c98db5fbd78363fa,2023-04-10 14:09:33.000 UTC,2.722828e+07,457347032187598888536,9000000000000000000,184942609147792167526263,"{""tokenId"":22843,""amount0Desired"":457347032187598888536,""amount1Desired"":9000000000000000000,""amount0Min"":0,""amount1Min"":3763506876041821338,""deadline"":1681136955}"
0x9b341eb4c6d3cd36126917e03665ca19feaf60f252ec12554fee3d4dbeb1f56e,2023-04-10 14:10:57.000 UTC,2.7228308e+07,749063566047784488,187357030594915758281,7952631312298934663105,"{""tokenId"":22892,""amount0Desired"":749063566047784488,""amount1Desired"":187357030594915758281,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137045}"
0x9c605ec1c265d5dcd63d8e10de2dae3787d1b5367f4dac8a6fae3c0db8835c39,2023-04-10 14:10:45.000 UTC,2.7228304e+07,716250324035093668360,1314550533187519096,63789752002835274636726,"{""tokenId"":22884,""amount0Desired"":728953696414219907660,""amount1Desired"":1314550533187519096,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137027}"
0xeacb13f27eb09666f79e65758e83ff1a58dbdbbdadff68bfb2b88922557b6c09,2023-04-10 14:12:30.000 UTC,2.7228339e+07,123086116030105461,31196823000717352285,1314524265728355442315,"{""tokenId"":22892,""amount0Desired"":123086116030105461,""amount1Desired"":31196823000717352285,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137138}"
0x768245636d8c5e3e52b084a80c3944e250da0be7f360c9fbd20d2d8b26423c41,2023-04-10 14:14:33.000 UTC,2.722838e+07,1244269827423092222089,4584099146483043193947,8111941314247189578166,"{""tokenId"":17720,""amount0Desired"":1244269827423092222089,""amount1Desired"":4584099146483043193947,""amount0Min"":1233700461285678557121,""amount1Min"":4545284138508756390702,""deadline"":1681137255}"
0xa43bed972d4f3a9187965150a6e1ba71dbdd6d9ae53156b9258aa3743fbb842a,2023-04-10 14:15:30.000 UTC,2.7228399e+07,238365453820522652739,2350000000000000000,110029683547864004645602,"{""tokenId"":18218,""amount0Desired"":239397715987261189359,""amount1Desired"":2350000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137321}"
0x7e56d236652882bde9d7b40f3ee64ff2958e7c514a0e7e492ff3491c85e7df51,2023-04-10 14:20:30.000 UTC,2.7228499e+07,123383958726181556108,1727448388268266843,75010493536661859498196,"{""tokenId"":18218,""amount0Desired"":123517197366314668938,""amount1Desired"":1727448388268266843,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137621}"
0xe226c57ae6c3ea1e57861906d4d0b84e13bcced23601d0700b69f31962a2e6a4,2023-04-10 14:21:45.000 UTC,2.7228524e+07,48261971502992969,12697454141526531074,224883672358324727840,"{""tokenId"":22877,""amount0Desired"":48261971502992969,""amount1Desired"":13000000000000000009,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137690}"
0x528c763a03113c50486d41d2c9223480304132e3967cc9f75eb3d41e5eca301a,2023-04-10 14:23:09.000 UTC,2.7228552e+07,4500000000000000000,1101920422135985610596,28411560889316650645417,"{""tokenId"":22883,""amount0Desired"":4500000000000000000,""amount1Desired"":1101928666790744026428,""amount0Min"":493996310151102382,""amount1Min"":0,""deadline"":1681137744}"
0x1312f0dada256103d055961fee8cf0aac89aa2585a8709631a5fb21158f1e147,2023-04-10 14:23:12.000 UTC,2.7228553e+07,368343553309750317,100071591511643888478,8117948349445841416743,"{""tokenId"":22918,""amount0Desired"":368343553309750317,""amount1Desired"":100075350377931341644,""amount0Min"":0,""amount1Min"":0,""deadline"":1681137774}"
0x2ccb71b4cf5f9ffa1c2644f24d8ca647512537b9d88df63059a9d5be3b6d8672,2023-04-10 14:31:38.000 UTC,2.722872e+07,8124959110731622657846,9725091857423744070426,17854891362383492692031372,"{""tokenId"":22858,""amount0Desired"":8124959110731622657846,""amount1Desired"":9725091857423744070426,""amount0Min"":0,""amount1Min"":0,""deadline"":1681138283}"
0xf7ae9c2ceebc18b4690cdaeaaafa1c06e9ca0bf959cebfb3248379d3b42f0156,2023-04-10 14:31:11.000 UTC,2.7228711e+07,26075047787730585421,1029089368399335659,19661826016484116633972,"{""tokenId"":22805,""amount0Desired"":26266328852940322660,""amount1Desired"":1029089368399335659,""amount0Min"":0,""amount1Min"":0,""deadline"":1681138262}"
0xe55ca1cced01579ec77af8c59cdecabefd72ad4510208820830e70798bcea532,2023-04-10 14:34:17.000 UTC,2.7228773e+07,16917795484251682543,318106056831784080,13155762881132188531646,"{""tokenId"":18218,""amount0Desired"":16917795484251682543,""amount1Desired"":318106056831784080,""amount0Min"":0,""amount1Min"":0,""deadline"":1681138439}"
0x439f3e471b461b7ee37c4e687d7fb5b452297463eef43d284a82e72d4851f59a,2023-04-10 14:35:56.000 UTC,2.7228806e+07,0,292130191833239867,33174787054499271062,"{""tokenId"":20066,""amount0Desired"":0,""amount1Desired"":292130191833239867,""amount0Min"":0,""amount1Min"":237832587345944778,""deadline"":1681138532}"
0xba4ec343ec2e290d29aaa71557e9c565ed66a21aa54dd2e1023d84c87d3ede0f,2023-04-10 14:36:59.000 UTC,2.7228827e+07,1400427642437723264207,1648059340800565160189,3209857779890695306851344,"{""tokenId"":22940,""amount0Desired"":1400427642437723264207,""amount1Desired"":1648059340800565160189,""amount0Min"":0,""amount1Min"":0,""deadline"":1681138604}"
0x41efda51765913835c3eb74bba7207085f11a586857c4088642630253f94d2e1,2023-04-10 14:48:50.000 UTC,2.7229064e+07,5549999999999999999822,17779788057882070060,209587768085560274927015,"{""tokenId"":22979,""amount0Desired"":5549999999999999999822,""amount1Desired"":18544209180949746061,""amount0Min"":0,""amount1Min"":0,""deadline"":1681139312}"
0x6dfc46473dffe5ca271ebd21b58fa48be7c9180338d7e6333e052f230a029e93,2023-04-10 14:51:44.000 UTC,2.7229122e+07,57259955994673943,0,675054007845711849563,"{""tokenId"":22007,""amount0Desired"":57259955994673943,""amount1Desired"":0,""amount0Min"":0,""amount1Min"":0,""deadline"":1681139471}"
0x263e283d0cdd96b482bdde00aedf68cc46cce6070e797bfcc38fc1e959903a1b,2023-04-10 14:53:26.000 UTC,2.7229156e+07,332179206379713005,1999999999999999996,2768526787401481604,"{""tokenId"":20215,""amount0Desired"":332179206379713005,""amount1Desired"":1999999999999999996,""amount0Min"":329351300903138839,""amount1Min"":1983102144452177373,""deadline"":1681139588}"
0x30a263b68f2eda26eac25043d13b16f89bfd2910c19bcb173d9fbb29d22fa038,2023-04-10 14:59:50.000 UTC,2.7229284e+07,62322539755106434872,66378571356022907,785032372640286124654,"{""tokenId"":16665,""amount0Desired"":62322539755106434872,""amount1Desired"":66378571356022907,""amount0Min"":0,""amount1Min"":0,""deadline"":1681140575}"
0x61215c67984d2c85e3620398d67b3c7c3842cd0179de299374c6237a7cf2160d,2023-04-10 15:04:47.000 UTC,2.7229383e+07,427623690435018001,446052462905705962700,32816112621655493052899,"{""tokenId"":18278,""amount0Desired"":427623690435018001,""amount1Desired"":446052462905705962700,""amount0Min"":0,""amount1Min"":0,""deadline"":1681140272}"
0xf5f9c0c915932ad43a0d0f79fc686ab267350feb075d7bfa6d351a15c20c4703,2023-04-10 15:09:14.000 UTC,2.7229466e+07,83055100394013457,11749400764399067015,853584226152051875620,"{""tokenId"":23009,""amount0Desired"":83055100394013457,""amount1Desired"":11749400764399067015,""amount0Min"":0,""amount1Min"":0,""deadline"":1681140538}"
0x1d478b87f6f76d74dbdb9dacd6af50bae1e1fb250ec6c76b2af9e5f03bdad157,2023-04-10 15:08:55.000 UTC,2.722946e+07,747590788724234878,824631851420128285284,59908820447047301753957,"{""tokenId"":18278,""amount0Desired"":768337107584367640,""amount1Desired"":824631851420128285284,""amount0Min"":0,""amount1Min"":0,""deadline"":1681140522}"
0xe85f7e09331b376c1995b32622a4f5b18a49d9083929008006bc0d0f95545d42,2023-04-10 15:17:30.000 UTC,2.7229628e+07,22122786794716704729620,26740555340917992924056,195470176197865670076048097,"{""tokenId"":23046,""amount0Desired"":22124944029729754849822,""amount1Desired"":26740555340917992924056,""amount0Min"":0,""amount1Min"":0,""deadline"":1681141035}"
0xc614bf5d6836f39f7e04c942f43cc0c3c5e38e4e9af55120313ae4467c96cdd9,2023-04-10 15:18:21.000 UTC,2.7229644e+07,11564125084558301374885,26536147559477123122,2247169496968578231492754,"{""tokenId"":23056,""amount0Desired"":11564125084558301374885,""amount1Desired"":26726474571526436526,""amount0Min"":0,""amount1Min"":0,""deadline"":1681141084}"
0x1d21314fa061cc38ec0cd029a3cd29b4ffe7b6f477455e0fe081834bdb0c2ca2,2023-04-10 15:18:46.000 UTC,2.7229651e+07,4138957437232546931947,3684879483555977228067,31299362473887218385005886,"{""tokenId"":23046,""amount0Desired"":4138957437232546931947,""amount1Desired"":3684915890160896323426,""amount0Min"":0,""amount1Min"":0,""deadline"":1681141107}"
0x7a34c8f153711db12fe8f595e67f9b558352f57901ff8ea395ea26cdf78f13af,2023-04-10 15:22:10.000 UTC,2.7229712e+07,75882493320408152358,261459806881035118303,56438938592586042000174,"{""tokenId"":23066,""amount0Desired"":75882493320408152358,""amount1Desired"":261459806881035118303,""amount0Min"":2306913188718642216,""amount1Min"":0,""deadline"":1681141312}"
0x2a48b4c78970642946380a404bf519c976f8f5ebbd54f079a8c04dc509edae3e,2023-04-10 15:24:04.000 UTC,2.722975e+07,1055286437071526100,3242704008321994136,261395102848410449021,"{""tokenId"":13589,""amount0Desired"":1055286437071526100,""amount1Desired"":3242704008321994136,""amount0Min"":1001791539159559658,""amount1Min"":2923546120535879273,""deadline"":1681141432}"
0x893ff0c10c46d6dbc2e1ef820b63f7e1307491c633363d22db5a29f09798d30e,2023-04-10 15:24:40.000 UTC,2.7229762e+07,1032903416915627267367,3556615175967812747488,767994340090591062858301,"{""tokenId"":19489,""amount0Desired"":1032903416915627267367,""amount1Desired"":3556615175967812747488,""amount0Min"":431295494721914327770,""amount1Min"":1354016992438665111630,""deadline"":1681141462}"
0x654b59c61cf679dabe0d36d986f099133a979c034e5b25d60aaf5f88d5479e40,2023-04-10 15:32:04.000 UTC,2.722991e+07,5000000000000000000132,15091564468556958784,5348824369621017691237,"{""tokenId"":23074,""amount0Desired"":5000000000000000000132,""amount1Desired"":15091596502670298536,""amount0Min"":4764632634087531031554,""amount1Min"":14333769029550732555,""deadline"":1681141912}"
0xd69bc5f0b232cd93268390d1bfb2fe512fd0fe865c5d97954f1f63bfc061c166,2023-04-10 15:34:01.000 UTC,2.7229949e+07,5073972880716036236,10988026165906822365546,1422903143662006501973887,"{""tokenId"":23092,""amount0Desired"":5073972880716036236,""amount1Desired"":11016985970844485961517,""amount0Min"":0,""amount1Min"":0,""deadline"":1681142029}"
0xa64e7ffb260a8976dd8904317209edde29b5f2a989763388d5aec943316d6140,2023-04-10 15:37:31.000 UTC,2.7230019e+07,81156242151783060500347,180043459254372077847871,2611936421648159479962429109,"{""tokenId"":23091,""amount0Desired"":81156242151783060500347,""amount1Desired"":180078710010758495302097,""amount0Min"":0,""amount1Min"":0,""deadline"":1681142236}"
0xff5bbc97c93924165922e7b3f005d48694e9ae1826c301a4df8be155c53fe1cf,2023-04-10 15:43:01.000 UTC,2.7230129e+07,420000000000000000110,953465154396900121,4789176447136016332892,"{""tokenId"":23088,""amount0Desired"":420000000000000000110,""amount1Desired"":953553008951377604,""amount0Min"":377719248315544770389,""amount1Min"":817991865525306672,""deadline"":1681142566}"
0x6791a27c71ed425317b55db02ea8a67e62122a6b5ddabef4af1a1a13eb91b155,2023-04-10 15:43:43.000 UTC,2.7230143e+07,7906895815309387441394,12193238433210699752943,201005479624839331860174602,"{""tokenId"":23097,""amount0Desired"":7906895815309387441394,""amount1Desired"":12193238433210699752943,""amount0Min"":0,""amount1Min"":0,""deadline"":1681142608}"
0x058bf2b81fdbe8a017256f6bde3da8a2bde5850958dc3ebc9ada132b1a967d65,2023-04-10 15:44:58.000 UTC,2.7230168e+07,5533827022099575288025,4584836022098680474648,67465693539349465625112777,"{""tokenId"":22686,""amount0Desired"":5534379908962783537686,""amount1Desired"":4584836022098680474648,""amount0Min"":0,""amount1Min"":0,""deadline"":1681142686}"
0x9adfa538bcba463ea15d7a73106a214b78d89868216b86382aae9fb05fef7048,2023-04-10 15:44:46.000 UTC,2.7230164e+07,6394667803710059,3014708625545390818,31584596770276424728,"{""tokenId"":2403,""amount0Desired"":6394667803710059,""amount1Desired"":3014708625545390818,""amount0Min"":1944472413533718,""amount1Min"":1617148129344186249,""deadline"":1681142794}"
0x887a83717bde0c18143521e8bd06b1188e3be57a5c380756c850311929176e72,2023-04-10 15:55:10.000 UTC,2.7230372e+07,1847297781252070585024,1886961498286895749138,1868151712608263150287120,"{""tokenId"":15864,""amount0Desired"":1847297781252070585024,""amount1Desired"":1888140053467284824911,""amount0Min"":0,""amount1Min"":0,""deadline"":1681143277}"
0x23852f205850d43c5acc7e75f90a182921e56239d5bf1ebc15f142fe4deec5e2,2023-04-10 15:55:28.000 UTC,2.7230378e+07,10920063860353218598,37490977459113491316,8107832436462775786156,"{""tokenId"":18501,""amount0Desired"":10920063860353218598,""amount1Desired"":37490977459113491316,""amount0Min"":350390410568312714,""amount1Min"":0,""deadline"":1681143310}"
0x00565c60d3841e2c3a75a5a14bf1bd842eadded6da68ce5e9834710502a57635,2023-04-10 15:55:43.000 UTC,2.7230383e+07,178948005997417,7191998363249595,90217096407373291,"{""tokenId"":2576,""amount0Desired"":178948005997417,""amount1Desired"":7191998363249595,""amount0Min"":155401166155968,""amount1Min"":5037014198459613,""deadline"":1681143439}"
0x6f2d7740b4b2d917da1b8d90fdc28749c3cbc4eee59fa0fe6ea52b075536e1e8,2023-04-10 15:59:10.000 UTC,2.7230452e+07,2321369793751673095,7957076331112643,38400191095530851399,"{""tokenId"":21220,""amount0Desired"":2321369793751673095,""amount1Desired"":7957076331112643,""amount0Min"":1640046947530920620,""amount1Min"":0,""deadline"":1681143640}"
0xf7c3cd2bfc68b20fb5f30ab4fbcaa9ec6655e64ce6c08baf953257260c6dce7d,2023-04-10 16:00:25.000 UTC,2.7230477e+07,4574948245000069719,15706802059338919066,3396767111465428192452,"{""tokenId"":17223,""amount0Desired"":4574948245000069719,""amount1Desired"":15706802059338919066,""amount0Min"":0,""amount1Min"":0,""deadline"":1681143601}"
0x43eb0096e1039a37691ade417266f538b31f763bee39d110a1dff153b47b7e87,2023-04-10 16:02:22.000 UTC,2.7230516e+07,14961663086846498625,36527861017655183345,648573265328667388529,"{""tokenId"":10432,""amount0Desired"":14961663086846498625,""amount1Desired"":36527861017655183345,""amount0Min"":14116158733308642902,""amount1Min"":33426150521975910313,""deadline"":1681143712}"
0x9dd9fd12e5aaebedce74bbec95ca0d3f6a1d4a3d137fc54a6985a43b1123a97d,2023-04-10 16:03:25.000 UTC,2.7230537e+07,0,1876479517365890767062,53154294136757780120408,"{""tokenId"":21076,""amount0Desired"":0,""amount1Desired"":1876479517365890767062,""amount0Min"":0,""amount1Min"":0,""deadline"":1681143778}"
0xb63d4b56a78c7f94d4f264654671dda06b71c2b97fefda971cc8352ffd014278,2023-04-10 16:06:34.000 UTC,2.72306e+07,8790011302298667,344791236857641,54259604410786527,"{""tokenId"":7192,""amount0Desired"":8790011302298667,""amount1Desired"":344791236857641,""amount0Min"":8262256634695242,""amount1Min"":310011989010954,""deadline"":1681144087}"
0xe9ec354ea8a41082b352c479e438821ec34b818d77c585f4668f853a8f550e7d,2023-04-10 16:07:49.000 UTC,2.7230625e+07,106620674971978536306,350925714268256212528,77577202812095719466994,"{""tokenId"":23161,""amount0Desired"":106620674971978536306,""amount1Desired"":350925714268256212528,""amount0Min"":5482814508984632595,""amount1Min"":0,""deadline"":1681144054}"
0xf8de0247093b88e88fe70edfac677e46754cd6daae83e6d8c8145ca02f8404ae,2023-04-10 16:09:43.000 UTC,2.7230663e+07,21924372421217787170,53312184653827278043,948872283185152866012,"{""tokenId"":10432,""amount0Desired"":21924372421217787170,""amount1Desired"":53312184653827278043,""amount0Min"":20687299276363649470,""amount1Min"":48774658251180498372,""deadline"":1681144159}"
0xec9b5ed0d3d1c3f4d1a1e265b205fd1984a3294babbd0d8da00f96a3cd806517,2023-04-10 16:11:58.000 UTC,2.7230708e+07,195654065607044111342171,201068770745158899744616,2645051214472708185948609131,"{""tokenId"":23165,""amount0Desired"":195654065607044111342171,""amount1Desired"":201068770745158899744616,""amount0Min"":0,""amount1Min"":0,""deadline"":1681144297}"
0xa656f18b9c5c7bd039b808d89d24da82cee5d2c7584257ba061464b9689a6582,2023-04-10 16:16:34.000 UTC,2.72308e+07,8598823708473080501755,3542056668992983877,1098776886927500415205151,"{""tokenId"":23179,""amount0Desired"":8598823708473080501755,""amount1Desired"":3542056668992983877,""amount0Min"":0,""amount1Min"":0,""deadline"":1681144582}"
0x22d2030ae52e35ebb4c5acae9b4f62254d9ef8d43d5fc0c4e32a48b042ca3caa,2023-04-10 16:16:22.000 UTC,2.7230796e+07,220000000000000000000000,402406841478096924729514,6224613060757975091336405609,"{""tokenId"":23174,""amount0Desired"":220000000000000000000000,""amount1Desired"":402406841478096924729514,""amount0Min"":0,""amount1Min"":0,""deadline"":1681144567}"
0x2b26d20158f3df36800dc00e73c80a1fcb1ae69c03df921b552905f0c85aad67,2023-04-10 16:16:58.000 UTC,2.7230808e+07,11094666034973468808,40443711792737606278,72164193005938247808,"{""tokenId"":6555,""amount0Desired"":11094666034973468808,""amount1Desired"":40443711792737606278,""amount0Min"":11000576754726528434,""amount1Min"":40098645613871711180,""deadline"":1681144585}"
0x656581465d1dd73e8b11f77933024ad1b7736469e5aadce632d1428ea67dad9c,2023-04-10 16:17:37.000 UTC,2.7230821e+07,5509550000000000000,13343552957509627122,238067550026839177460,"{""tokenId"":10432,""amount0Desired"":5509550000000000000,""amount1Desired"":13343552957509627122,""amount0Min"":5199152232088501983,""amount1Min"":12205189783504939862,""deadline"":1681144633}"
0xb6221d30d7b05c8fcceb72e2461dcf82492e1e8f669ce30a294634ee9f206c89,2023-04-10 16:18:04.000 UTC,2.723083e+07,29802435339468768977,13818976491312163,3862748724778937720393,"{""tokenId"":17688,""amount0Desired"":29999999999999999868,""amount1Desired"":13818976491312163,""amount0Min"":0,""amount1Min"":0,""deadline"":1681144666}"
0x945bf1df97a5340103a1af41b9c8fe65e7f37da00da2c4bacf8e1c9a5a6e0e06,2023-04-10 16:20:52.000 UTC,2.7230886e+07,120000000000000000000000,195770398833752481239089,3157974157056092563200517492,"{""tokenId"":23174,""amount0Desired"":120000000000000000000000,""amount1Desired"":195770398833752481239089,""amount0Min"":0,""amount1Min"":0,""deadline"":1681144834}"
0xfffcc84aeee640f1f2918b20373db2c1588fd6cf8a29950f8524a44a01ab5c4e,2023-04-10 16:26:37.000 UTC,2.7231001e+07,231689543203557602961,950000000000000000,29907342107396379246282,"{""tokenId"":23187,""amount0Desired"":231689543203557602961,""amount1Desired"":950000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1681145158}"
0x067b8b8e8d3c7d1d9d02aa6f9e86c02e2a6ade5114072c585f59935c4b6428d7,2023-04-10 16:27:28.000 UTC,2.7231018e+07,845403657303033,280908897178181105,5013282397771712791,"{""tokenId"":21763,""amount0Desired"":845403657303033,""amount1Desired"":280908897178181105,""amount0Min"":582924235061037,""amount1Min"":256982785359441226,""deadline"":1681145239}"
0xa216c9a914e5364ef3d5d424eadb93f3c6b1381d37dddfd484eb7067c9bc3832,2023-04-10 16:27:40.000 UTC,2.7231022e+07,72815828113560452721,9170067793011197622694,1977950071792738775380384,"{""tokenId"":23183,""amount0Desired"":72815828113560452721,""amount1Desired"":9170067793011197622694,""amount0Min"":21056135561107803011,""amount1Min"":8981113285108106251291,""deadline"":1681145248}"
0xb111986eec7f51ca50efc24418297cae96a1ee0e3d6966daacaab840d651ede5,2023-04-10 16:28:37.000 UTC,2.7231041e+07,16322381625723302476,49759034674854146310,11460664066752534361109,"{""tokenId"":22155,""amount0Desired"":16322381625723302476,""amount1Desired"":49999999999999999998,""amount0Min"":1346776450184760198,""amount1Min"":0,""deadline"":1681144591}"
0x7da753bd28603b2a8d8ce37a4f2c88f5dc43c4ec0fd7915651075f71eebdab8d,2023-04-10 16:28:37.000 UTC,2.7231041e+07,15000000000000000000,45727733687254552943,10532161601366190140940,"{""tokenId"":22155,""amount0Desired"":15000000000000000000,""amount1Desired"":45949176854071064312,""amount0Min"":1237665385848751502,""amount1Min"":0,""deadline"":1681144483}"
0x329ebe2a25561f17cfc486f4c24c1ade6c50284b21f8cbd7c8ef4293a61be4e0,2023-04-10 16:29:10.000 UTC,2.7231052e+07,4326584226985968520892,13189659420472698130320,3037885617369215873960229,"{""tokenId"":22155,""amount0Desired"":4326584226985968520892,""amount1Desired"":13189659420472698130320,""amount0Min"":365697676319063122763,""amount1Min"":0,""deadline"":1681145335}"
0xcd15b99f5dd7555a3c8a813d18c7645233e73e943099f68b15a60e73c3c38666,2023-04-10 16:29:22.000 UTC,2.7231056e+07,25000000000000000000,3148377224629634062554,679093448167619682505279,"{""tokenId"":23183,""amount0Desired"":25000000000000000000,""amount1Desired"":3148377224629634062554,""amount0Min"":7229244007315811241,""amount1Min"":3083503105637123945627,""deadline"":1681145353}"
0x6a40e62775ca75e81f862a4ba1f6038c96b5a6187630da5732105a821f67eb34,2023-04-10 16:30:40.000 UTC,2.7231082e+07,201275536768946639754,102034659369478017,26395414511397896838373,"{""tokenId"":23179,""amount0Desired"":201275536768946639754,""amount1Desired"":102034659369478017,""amount0Min"":0,""amount1Min"":0,""deadline"":1681145428}"
0x5910f70003dd1a686d926e222ad68232424d42f855f636f922e0a564fbdf0676,2023-04-10 16:37:07.000 UTC,2.7231211e+07,2426147066307229026,15183616787822100492,1681201899856360076099,"{""tokenId"":20809,""amount0Desired"":2426147066307229026,""amount1Desired"":15183616787822100492,""amount0Min"":1986417325432337763,""amount1Min"":13577500613333162218,""deadline"":1681145806}"
0x9ae887f7a7b49a3f781b163a4f9c2991bd9611696cce33cf54e2ff90d979fb1c,2023-04-10 16:38:31.000 UTC,2.7231239e+07,380104317555953179,816976869219017022552,35345145275724405390116,"{""tokenId"":23213,""amount0Desired"":397268040882942157,""amount1Desired"":816976869219017022552,""amount0Min"":0,""amount1Min"":38104487418577266931,""deadline"":1681145896}"
0x6c9a8e48e5f76dba1ed5aad9ac78871af6b605fa786c79cbe95498a0c06afa1d,2023-04-10 16:39:58.000 UTC,2.7231268e+07,311126936765775187328,3476831815541340611,165766026766889085740,"{""tokenId"":17950,""amount0Desired"":311126936765775187328,""amount1Desired"":3476831815541340611,""amount0Min"":307309244452961034964,""amount1Min"":3431958397138775471,""deadline"":1681145983}"
0x2636de4ff45c7872513107a3154d9cc57560f97cd72322d23f42fa6f8bd49103,2023-04-10 16:41:28.000 UTC,2.7231298e+07,115003323581866860784759,116303775057460565736359,2313245116544417524445986726,"{""tokenId"":23216,""amount0Desired"":115003323581866860784759,""amount1Desired"":116303775057460565736359,""amount0Min"":0,""amount1Min"":0,""deadline"":1681146067}"
0xa97019bd9e2599c4288f731c5f073b71f4bd95a2bfc45d771ddc0bbded2ab136,2023-04-10 16:43:25.000 UTC,2.7231337e+07,520000000000000000,117280269706226678952,15831545573102667966541,"{""tokenId"":21863,""amount0Desired"":520000000000000000,""amount1Desired"":117280269706226678952,""amount0Min"":0,""amount1Min"":0,""deadline"":1681146187}"
0xf4184b0d05fe60e9cdb7b611b523661b252f159ab4b05a6e866ecbbdf57f257d,2023-04-10 16:43:52.000 UTC,2.7231346e+07,519999687926215634088,526221681922291073134,10463001472719193598451308,"{""tokenId"":23216,""amount0Desired"":519999687926215634088,""amount1Desired"":526221681922291073134,""amount0Min"":0,""amount1Min"":0,""deadline"":1681146211}"
0x1b667e0957039f3d261bcca0135ab643c94ae3713557fa99a303e3376a05748f,2023-04-10 16:49:07.000 UTC,2.7231451e+07,0,16943300175604107140,958453776481437445667,"{""tokenId"":21863,""amount0Desired"":0,""amount1Desired"":16943300175604107140,""amount0Min"":0,""amount1Min"":0,""deadline"":1681146526}"
0x124e0462b23ccd770f990c4014b5ba850bad18206641a915314b7780a7d63378,2023-04-10 16:49:31.000 UTC,2.7231459e+07,4280725932283459003848,2631316395898734937,577288851292228203141931,"{""tokenId"":23136,""amount0Desired"":4280725932283459003848,""amount1Desired"":2631316395898734937,""amount0Min"":0,""amount1Min"":0,""deadline"":1681146553}"
0xe8fdb226cc40709eb06f9b8be733a18e78c116a4b5998e715309161fd8516605,2023-04-10 16:54:34.000 UTC,2.7231555e+07,551948963777662890,6395861417232778,202415863623268060,"{""tokenId"":12242,""amount0Desired"":551948963777662890,""amount1Desired"":6395885136744968,""amount0Min"":547287076326133235,""amount1Min"":6341091776770708,""deadline"":1681146853}"
0x6a0a710f5bbd3940cc8da6d4c46b7c282e04924be4849fce6962de43abbc711c,2023-04-10 16:54:46.000 UTC,2.7231559e+07,2330284443615362984119,10780751886337178905192,579450898389326654358297,"{""tokenId"":19372,""amount0Desired"":2330284443615362984119,""amount1Desired"":10780751886337178905192,""amount0Min"":824908842596616412001,""amount1Min"":5232248270108813895063,""deadline"":1681145731}"
0x3c35935ee6596f8b58a7f338328620906c5b62bae5ad249a01453992a3df43cc,2023-04-10 16:56:58.000 UTC,2.7231603e+07,394835830099733,275492213045583,1676155747587245619,"{""tokenId"":22926,""amount0Desired"":394835830099733,""amount1Desired"":3532748297588041,""amount0Min"":0,""amount1Min"":0,""deadline"":1681145818}"
0x2b9f305326fcd0c9930330030dd012039e2766e67837e4799e9051384ad38c82,2023-04-10 16:57:59.000 UTC,2.7231621e+07,515928390893947476196,1600000000000000000,38328058264130963177537,"{""tokenId"":23258,""amount0Desired"":516150757488794802448,""amount1Desired"":1600000000000000000,""amount0Min"":0,""amount1Min"":0,""deadline"":1681147062}"
0xdbd1b88d36444d4482a042ee443e66edd2926899055035fb52ff42ee34652001,2023-04-10 16:59:32.000 UTC,2.7231652e+07,14359457849297521730,154406760051096231,5426169930716512354,"{""tokenId"":23223,""amount0Desired"":14359457849297521731,""amount1Desired"":154413018883003899,""amount0Min"":14234464107072429042,""amount1Min"":152944382103057110,""deadline"":1681147154}"
0xa12126d3f704cda51fae78ab5797b9b32d2557d07e5c3ded6fee30f4e0aee7f1,2023-04-10 17:01:05.000 UTC,2.7231683e+07,0,12245067457479071195,692682713890023768840,"{""tokenId"":23226,""amount0Desired"":0,""amount1Desired"":12245067457479071195,""amount0Min"":0,""amount1Min"":9832794058339926677,""deadline"":1681147247}"
0x7154024458956c45f9765c87b1104d8f59ac3e416bfce3d270e1d18908e0a4c2,2023-04-10 17:01:41.000 UTC,2.7231695e+07,78082475776299739023088,379999999999999999999997,4581420504679099582179387751,"{""tokenId"":23270,""amount0Desired"":78082475776299739023088,""amount1Desired"":379999999999999999999997,""amount0Min"":0,""amount1Min"":0,""deadline"":1681147289}"
